,domain,id,id_str,party,screen_name,state,display_name
18181,,1916610650,1916610650,BJP,sanjeevtrivedii,To Be Added,sanjeev trivedi BJP Unnao मोदी का परिवार
18182,,952274294943268864,952274294943268864,INC,SyedRiz03098150,To Be Added,Syed Rizwan
18184,,2991690174,2991690174,INC,pavankNSUI,To Be Added,pavan carpanter NSUI
18185,,1251370304703574016,1251370304703574016,INC,MoijuddinAhmed1,To Be Added,Moijuddin Ahmed
18186,,1051049864094724097,1051049864094724096,INC,SurenderSindh16,To Be Added,Surender Sindhu
18187,,1029591249358123009,1029591249358123008,INC,RajeshKaliaBJP,To Be Added,Chowkidar Rajesh Kalia BJP
18189,,1074195341451247617,1074195341451247616,DMK,Vivekan18019310,To Be Added,Vivekanandan
18190,,979188867336085504,979188867336085504,BJP,shrda_nandan,To Be Added,
18191,,1132594308903624704,1132594308903624704,DMK,DmkKandeepan,To Be Added,A kandeepan
18194,,3107579268,3107579268,INC,SsrVattaram,To Be Added,எஸ்எஸ்.ஆர்
18196,,956906630,956906630,SHIV SENA,mishrikantyadav,To Be Added,Shrikant Yadav
18198,,936562950864699393,936562950864699392,INC,it_118,To Be Added,@Inc Deepak nema
18200,,765215860659134464,765215860659134464,BJP,BJYMinWB,To Be Added,BJYM West Bengal
18201,,472198203,472198203,BJP,kunalyadavbjp,To Be Added,Kunal Yadav
18203,,60345420,60345420,BJP,kmanjeet,To Be Added,Manjeet Singh Kalsi
18204,,1599012852,1599012852,BJP,mpkundapura,To Be Added,Mahesh Poojary Kundapura
18205,,2355927162,2355927162,BJP,RavindraMoS_IC,To Be Added,Ravindra Jaiswal
18206,,882279416,882279416,INC,shiva_chavanINC,To Be Added,Shiva Chavan
18207,,922008179885539329,922008179885539328,INC,sab_suban,To Be Added,H SUBAN SAB
18208,,792823960853327872,792823960853327872,JDU,BashisthaSingh,To Be Added,Bashistha N Singh
18209,,2840435936,2840435936,INC,NsuiSantosh,To Be Added,संतोष त्रिपाठी
18210,,1086350693303107584,1086350693303107584,ABVP,InalaUday,To Be Added,Uday Inala
18211,,3295116522,3295116522,BJP,nirajubhare23,To Be Added,niraj ubhare
18216,,860000206707990529,860000206707990528,TRS,MadishettyAjay1,To Be Added,Madishetty Ajaykumar BRS
18217,,1650935276,1650935276,INC,sagar_labde,To Be Added,Sagar Labde Pawar
18218,,2441938949,2441938949,INC,Harunchandchorv,To Be Added,
18220,,1229409219566112768,1229409219566112768,BJP,DoctorRichaBjp,To Be Added,Dr. Richa Rajpoot (Lodhi)
18221,,748181045028204544,748181045028204544,BJP,DrRamMehta,To Be Added,Dr Ram Ex District media Coordinator At BJP
18223,,1054983916325617664,1054983916325617664,BJP,JIGARPATEL7733,To Be Added,JIGAR PATEL
18224,,2991129073,2991129073,BJP,Tipparaju_BJP,To Be Added,Tipparaju Hawaldar
18225,,1065218786717065216,1065218786717065216,BJP,AnjanaB66052583,To Be Added,Anjana Bharti
18226,,1339772964,1339772964,AAP,Vote4AAP,To Be Added,Vote4AAP-झाड़ू✌️
18227,,2331596917,2331596917,BJP,Shrijeeinfotech,To Be Added,Sureshkumar Parmar
18228,,2956053488,2956053488,INC,Ponnalaoffice,To Be Added,Office of Ponnala
18231,,881472124505948160,881472124505948160,BJP,rahulupmanyu0,To Be Added,Rahul upmanyu
18233,,950337950469931008,950337950469931008,INC,SheraIslam,To Be Added,इस्लाम शेरा🇮🇳 मोदी का परिवार
18234,,2403157154,2403157154,DMK,smathavabalaji,To Be Added,குடந்தை பாலாஜி பாய்
18235,,43284699,43284699,INC,szhmar,To Be Added,
18236,,2294725748,2294725748,INC,ahsanrao7,To Be Added,AHSAANRAO
18237,,764733216926339072,764733216926339072,BJP,Gpdubey001,To Be Added,
18238,,2717240262,2717240262,INC,sourabhnsui,To Be Added,SOURABH TIWARI NSUI
18239,,1001057634223439873,1001057634223439872,INC,DrSamirKrSingh,To Be Added,Dr. Samir Kumar Singh
18240,,706933041000677376,706933041000677376,INC,im_hsj,To Be Added,
18241,,3253938127,3253938127,BJP,DrAnkitDesai,To Be Added,
18242,,2938473948,2938473948,DMK,kalairaj_98,To Be Added,kalaibalraj YOUTH WING
18243,,4432395074,4432395074,INC,piyushpandeyinc,To Be Added,
18245,,928603473997959169,928603473997959168,INC,Akshay_Aher18,To Be Added,Akshay Aher
18247,,4845815203,4845815203,INC,GholapSpeaks,To Be Added,Nitesh Gholap
18248,,1257360893890854916,1257360893890854912,INC,IGundlupete,To Be Added,INC GUNDLUPETE
18249,,5669252,5669252,BJP,prayag,To Be Added,Prayag Gandhi 🇮🇳 🇺🇸
18250,,955060111856295937,955060111856295936,INC,Chouhan_saab_,To Be Added,DRx.Kuldeep Singh Chouhan
18251,,704183606902525952,704183606902525952,INC,star07689166,To Be Added,இளைஞர் காங்கிரஸ்
18252,,1018038633545076736,1018038633545076736,BJP,AnilKal04905549,To Be Added,Anil Kale
18253,,592767093,592767093,TDP,Pradhyumn_Reddy,To Be Added,Pradhyumn Reddy
18254,,776331746958729217,776331746958729216,AAP,SituKadiyan,To Be Added,Situ Numberdaar
18255,,928876662120259584,928876662120259584,INC,sidam_chandra,To Be Added,SC Hembram_INC
18257,,553614563,553614563,BJP,chiragbhatt16,To Be Added,chiragbhatt
18258,,1080351615075344385,1080351615075344384,RJD,ZartabKhan11,To Be Added,Zartab Khan 🙏
18259,,2384015587,2384015587,ABVP,ABVPSangli,To Be Added,ABVP Sangli
18260,,824471931051266049,824471931051266048,BJP,ashwinis271,To Be Added,Ashwini Raju
18261,,2691011167,2691011167,INC,Islahuddin30,To Be Added,
18263,,883953086624038912,883953086624038912,BJP,BJP4_Dhanbad,To Be Added,BJP Dhanbad
18265,,1129455439,1129455439,BJP,BJPExposed,To Be Added,BJP Exposed
18268,,1257588682296446977,1257588682296446976,INC,IYCkollegal,To Be Added,
18270,,972423866390908928,972423866390908928,INC,PurvaMahela,To Be Added,Mahila congress vaishali gala Taluka presd
18271,,1892935537,1892935537,BJP,_hitendra03,To Be Added,Hitendra Panchal
18272,,429662412,429662412,BJP,suratchauhan,To Be Added,surat Thundu
18273,,756461267662102529,756461267662102528,INC,PinkyBaishya,To Be Added,Dr Rajashree Pinky Baishya Rajupalem
18274,,4323650352,4323650352,INC,prashanthate11,To Be Added,Prashant Hate
18275,,1034267411619274754,1034267411619274752,AMMK,Venkate15840006,To Be Added,Venkateswari ammk
18276,,3241522921,3241522921,BJP,jyotilakhani13,To Be Added,Jyoti Lakhani
18278,,2441228676,2441228676,TDP,ABRAPOLU,To Be Added,Ananda Bhaskar Rapolu
18279,,300061874,300061874,INC,jhaaayush,To Be Added,aayush jha
18280,,77953040,77953040,INC,IamSudhinS,To Be Added,
18281,,848583480237854720,848583480237854720,BJP,sakhaparivarr,To Be Added,Jeet R Makadiya
18284,,1076779685856477184,1076779685856477184,DMK,dmk_salemnth,To Be Added,DMK Salem வடக்கு தொகுதி திமுக சேலம்
18285,,2420718351,2420718351,INC,KadirshaikhINC,To Be Added,
18286,,1214403257272897536,1214403257272897536,BJP,bjpranjankumar,To Be Added,Ranjan Kumar
18287,,1919041116,1919041116,INC,madhavmantri,To Be Added,Madhav Mantri
18288,,1062516643782369280,1062516643782369280,INC,VickyDhote4,To Be Added,Vicky Dhote (modi ka parivar)
18290,,152118455,152118455,BJP,vishalthalotiya,To Be Added,Dr.Vishal Thalotiya
18292,,3182061416,3182061416,BJP,Rudrashriji,To Be Added,Shrinivas Rudra (Modi Ka Parivar)
18294,,4549784234,4549784234,BJP,NamanJainBJP,To Be Added,Naman Jain
18296,,1195993778948984833,1195993778948984832,BJP,gopalaiahbjp,To Be Added,
18297,,1088858759600984064,1088858759600984064,INC,NarendraVanitha,To Be Added,Dr.Vanitha Narendra
18299,,1017855898306220032,1017855898306220032,INC,MudurHaris,To Be Added,Haris Mudur
18300,,875366374079463424,875366374079463424,BJP,tlrwestbjp,To Be Added,
18302,,418472230,418472230,BJP,bhanushalivp,To Be Added,Vinod bhanushali
18303,,988076380909957120,988076380909957120,INC,AipcKochi,To Be Added,AIPC Ernakulam
18304,,3099723008,3099723008,BJP,D_K_Mehta,To Be Added,
18305,,878811046915350529,878811046915350528,BJP,kdkirandeshmukh,To Be Added,
18307,,752091788291211264,752091788291211264,INC,rsbhandari61,To Be Added,Raajendra S Bhandari
18308,,1196744076806119425,1196744076806119424,INC,SevadalBH,To Be Added,
18309,,982801446,982801446,INC,thamayan76,To Be Added,Dr.THAMAYAN JOHN
18310,,851008181476216833,851008181476216832,BJP,UpendraNaik20,To Be Added,Upendra Naik
18311,,923786171422879744,923786171422879744,INC,AbdullaBinnu,To Be Added,Abdulla Binnu
18313,,2570156533,2570156533,ABVP,ABVPSolapur,To Be Added,ABVP Solapur
18314,,2687773500,2687773500,SHIV SENA,rahulfartale00,To Be Added,Rahul fartale
18316,,4649055788,4649055788,BJP,bcpatilkourava,To Be Added,B C Patil
18318,,845303690227437568,845303690227437568,INC,mamtavashisth1,To Be Added,
18319,,1042115081792905216,1042115081792905216,BJP,VivekKv46101163,To Be Added,K . Vivekananthan
18320,,1173916932065517569,1173916932065517568,INC,RajeshPande_,To Be Added,
18321,,75746259,75746259,INC,nostradamuspeak,To Be Added,
18322,,1224331359574876161,1224331359574876160,BJP,iAmitKumar95,To Be Added,Amit kumar
18325,,910506952869920768,910506952869920768,BJP,Harshitsoni360,To Be Added,Harshit soni (ਖੁਸ਼ਹਾਲ ਸੋਨੀ)
18326,,1365851994,1365851994,BJP,B_S_Chandrawat,To Be Added,Bharat Singh Chandrawat
18327,,1045241074623623169,1045241074623623168,BJP,RahulNahargarh,To Be Added,Rahul Rathor Nahargarh
18328,,3757110012,3757110012,DMK,vinoth488,To Be Added,வினோத் மணி
18330,,869635359730270212,869635359730270208,INC,IAMTHOUFEEQ,To Be Added,M Thoufeeq
18331,,824265539195281408,824265539195281408,BJP,kumaramitJ,To Be Added,Amit Kumar
18333,,989179590454243329,989179590454243328,INC,vasudeo_uttam,To Be Added,Uttam Vasudeo
18334,,806378038330068993,806378038330068992,JDU,tanweermlc,To Be Added,
18335,,1098635092379938818,1098635092379938816,INC,SevadalKPN,To Be Added,Kanpur Congress Sevadal
18337,,3347260911,3347260911,INC,MohanrajRs_,To Be Added,Mohanraj Rs 🇮🇳
18339,,1252443975807426561,1252443975807426560,DMK,SMeyyanathan,To Be Added,Siva.V.Meyyanathan-தமிழ்நாட்டை தலைகுனியவிடமாட்டேன்
18340,,2369889342,2369889342,DMK,gmrgopigeetha9,To Be Added,ஜி.எம்.ஆர் கோபிநாத்
18341,,1248277020414377984,1248277020414377984,INC,SevadalSAW,To Be Added,Sawai madhopur Congress Sevadal
18342,,1057537632006168576,1057537632006168576,BJP,KarunaGopal1,To Be Added,Karuna Gopal
18343,,3045428544,3045428544,SHIV SENA,WamanMhatre,To Be Added,Waman Mhatre
18344,,1410923102,1410923102,BJP,AtmaramPatel,To Be Added,atmarampatel Atmaram patel
18346,,4376113632,4376113632,INC,KhairwarRohit,To Be Added,rohit khairwar
18347,,760801346358358016,760801346358358016,BJP,bjp4narmada,To Be Added,Bjp4Narmada
18348,,1710874189,1710874189,BJP,Biswajitbag7,To Be Added,Biswajit Bag
18349,,265435350,265435350,BJP,BharatYadavMP,To Be Added,Bharat Yadav (इंजी.भरत यादव)
18350,,224127469,224127469,BJP,mahendrabjp,To Be Added,mahendra desai
18351,,732036589841465345,732036589841465344,BJP,dst17051991,To Be Added,Dharmendra Singh Tawar
18353,,184102717,184102717,INC,MK_Singh13,To Be Added,Mrigendra Kumar Singh
18355,,830353020336627712,830353020336627712,BJP,JituHirparaJnd,To Be Added,
18357,,784865272096141312,784865272096141312,BJP,chandresh_herma,To Be Added,chandresh herma
18358,,3140989459,3140989459,INC,NGORIJS,To Be Added,अजय कुमार झा आदर्श
18360,,2940130416,2940130416,BJP,Narendrapatel__,To Be Added,🇮🇳 Narendra patel
18361,,374393740,374393740,AAP,MansurTalukdar,To Be Added,Mansur Talukdar
18362,,937552574856622080,937552574856622080,BJP,KharkhariAmit,To Be Added,Adv. Amit Kharkhari
18363,,1040446602706481153,1040446602706481152,INC,Dilip70325586,To Be Added,DILIP RATNAWAT TEAM
18364,,239495558,239495558,INC,wasim_shaikh10,To Be Added,Shaikh Wasim ✋ BE PRACTICAL
18366,,962767776,962767776,INC,MissyPetunia,To Be Added,Aparajita Pande
18367,,987240951071506433,987240951071506432,INC,DhirajRMishra21,To Be Added,Dhiraj Mishra
18369,,836519861148872704,836519861148872704,INC,vikassingh5043,To Be Added,
18370,,2941025468,2941025468,BJP,shivendrasinh09,To Be Added,Shivendrasinh
18371,,923825371367202816,923825371367202816,INC,Purushottam_Y1,To Be Added,PURUSHOTTAM YADAV (Rinku)
18372,,789746850781917184,789746850781917184,INC,angad_dhone8777,To Be Added,Angad Dhone
18373,,956077795666374656,956077795666374656,INC,AIPCNagaland,To Be Added,AIPC Nagaland
18374,,891890559551492096,891890559551492096,INC,RajiImamIYC,To Be Added,
18375,,850720825451831297,850720825451831296,INC,SisodiaNeeta,To Be Added,Dr Neeta Singh  🇮🇳
18376,,804602327915065344,804602327915065344,AAP,AAPChamarajnagr,To Be Added,AAP Chamarajanagar
18377,,1013012720893849600,1013012720893849600,BJP,AjitKakade12,To Be Added,Ajit Kakade
18379,,924987338110808064,924987338110808064,BJP,Meetrajsinhbjym,To Be Added,Meetrajsinh Jadeja
18381,,1026797639474528262,1026797639474528256,INC,AlbelGhuraiya,To Be Added,Albel Ghuraiya
18382,,361836431,361836431,AIADMK,MaleshAIADMK,To Be Added,
18383,,1089732328233070592,1089732328233070592,INC,SevadalBJN,To Be Added,Bijnor Congress Sevadal
18384,,3880342333,3880342333,BJP,murali_kotte,To Be Added,Muralikrishna Kotte
18386,,1731722827,1731722827,NCP,dpd_2011,To Be Added,Akshay Deshmukh
18387,,774808000058028032,774808000058028032,BJP,Atul4BJP,To Be Added,अतुल कुमार पांडेय
18388,,1057935948904681473,1057935948904681472,INC,TomarPradhuman,To Be Added,
18389,,974239264002129922,974239264002129920,DMK,MelurBala1,To Be Added,மேலூர் பாலன் தி மு க
18390,,1069083959039074305,1069083959039074304,BJP,saurabhavsbjp,To Be Added,Saurabh Pandey Avs
18391,,722036889797009409,722036889797009408,AIADMK,ds4cudW,To Be Added,krishna kumar
18393,,1108501452,1108501452,INC,rameshvpmiyc,To Be Added,R. P. RAMESH
18394,,803900353561247744,803900353561247744,INC,rohitsingla0944,To Be Added,Rrohit Singlla Fbd
18398,,716546048794181632,716546048794181632,ABVP,iSurendraNaik,To Be Added,Surendra Naik
18399,,722761578001653760,722761578001653760,INC,naseemsayeed162,To Be Added,SAYEED NASEEM
18401,,271837319,271837319,BJP,devparmarbjp,To Be Added,DeV PaRmaR
18402,,708006670677504000,708006670677504000,BJP,kunal_139,To Be Added,Kunal Shah
18405,,1047387997232975872,1047387997232975872,INC,LaxmiKa85642045,To Be Added,Laxmi Kant
18407,,2384605156,2384605156,AMMK,akm_murali,To Be Added,
18408,,2266979959,2266979959,BJP,Harsh_Gadani,To Be Added,HARSH 🇮🇳
18409,,2716480416,2716480416,INC,Harikhangwal10,To Be Added,
18410,,875405556730675201,875405556730675200,INC,siyadpengadan,To Be Added,advSiyadpengadan
18411,,883699427663368192,883699427663368192,BJP,abhinavBJPmp,To Be Added,Abhinav Pandey
18412,,1038062851917660160,1038062851917660160,DMK,Ravicha59562215,To Be Added,Ravichandran anjaneya
18413,,2826426943,2826426943,BJP,12dixitshivam,To Be Added,शिवम दीक्षित
18414,,1108802196,1108802196,INC,suhridtiwari1,To Be Added,Suhrid Tiwari
18415,,102493476,102493476,BJP,JyotiresverSays,To Be Added,Jyotiresver Singh
18416,,3263124764,3263124764,INC,bparmar1985,To Be Added,Bhavesh
18417,,393627005,393627005,INC,Varun_IYC,To Be Added,
18418,,3042003342,3042003342,INC,Nizamu966,To Be Added,Nizam Uddin
18419,,1076414052707065858,1076414052707065856,INC,tamradhwajsahu0,To Be Added,Tamradhwaj Sahu
18420,,998381308207386624,998381308207386624,INC,JuberAhmedKha10,To Be Added,Juber Ahmed Khan
18421,,770502332475928576,770502332475928576,BJP,kunwarjibhai,To Be Added,
18422,,781487510396530688,781487510396530688,BJP,sonupatidar9752,To Be Added,Sonu Patidar Jawasiya
18423,,859295080259010562,859295080259010560,BJP,margishi_R,To Be Added,Margishi R.
18424,,90325998,90325998,INC,prateek_590,To Be Added,prateek_590
18425,,3923380512,3923380512,ABVP,RRohitrao,To Be Added,Rohit Rao
18426,,860422420506849280,860422420506849280,BJP,sungrbjp,To Be Added,
18427,,1153723300666679297,1153723300666679296,INC,AFatma11,To Be Added,A Fatma
18428,,2163313710,2163313710,BJP,patelaum35,To Be Added,Patel Hiren.
18429,,4851813523,4851813523,BJP,iYograjDogra,To Be Added,Yograj Dogra Adv.
18431,,781433374552432640,781433374552432640,BJP,swapnil_fukte,To Be Added,Swapnil Fukte - Offical
18432,,138043119,138043119,INC,K_T_L,To Be Added,KTL
18433,,934378723490459648,934378723490459648,BJP,GaliyelRajesh,To Be Added,Rajesh Galiyel (MODI KA PARIVAR)
18434,,1046377989255168000,1046377989255168000,INC,SanjayGadhiaINC,To Be Added,
18435,,381991967,381991967,BJP,YadavRamakant,To Be Added,Ramakant Yadav
18437,,1066252427718848512,1066252427718848512,SHIV SENA,jaspreetvadhera,To Be Added,Jaspreet singh
18438,,1401685406,1401685406,AAP,mkbalyan,To Be Added,MK Balyan
18439,,938775975982088192,938775975982088192,INC,RajeshSolankiMP,To Be Added,Rajesh Solanki
18442,,842634335396155392,842634335396155392,BJP,bharatsinhjibjp,To Be Added,Bharatsinhji Dabhi
18444,,934349682007982081,934349682007982080,INC,ShabnamGodara,To Be Added,Shabnam Godara
18445,,1152469965309526016,1152469965309526016,INC,BhagalpurIYC,To Be Added,District Youth Congress Bhagalpur
18446,,3195135517,3195135517,INC,RishivSharmaJK,To Be Added,Rishiv Sharma
18447,,940183016067940353,940183016067940352,BJD,MuduliPartha,To Be Added,Er Partha Sarathi Muduli
18448,,885168672704253955,885168672704253952,BJP,SujithNochur,To Be Added,Sujith Nochur
18450,,726828677820997633,726828677820997632,BJP,avadheshjainii,To Be Added,Dr Avadhesh kumar Jain
18451,,945708122357751808,945708122357751808,OTHER,Garv24172372,To Be Added,Garv khajurya(INC)
18453,,929999841123430400,929999841123430400,INC,MohiteSiddu,To Be Added,
18454,,929306718323871745,929306718323871744,INC,Rangana14971093,To Be Added,Ranganatha
18455,,1029921360733134848,1029921360733134848,INC,imHimanisingh,To Be Added,
18458,,1240576331898740736,1240576331898740736,INC,MohamedSukoor3,To Be Added,Mohamed Sukoor INC
18459,,105427696,105427696,BJP,PatrioticVirtue,To Be Added,संदीप
18460,,3844451538,3844451538,INC,kssabarinadhan,To Be Added,Sabarinadhan K S
18462,,370752178,370752178,BJP,shrikantkukkey,To Be Added,Shrikant Kukkey Verma
18463,,819188236903976968,819188236903976960,INC,HarishPatelINC,To Be Added,Harish Patel
18465,,3744600200,3744600200,DMK,thiruthanjaidmk,To Be Added,Thirumurugan
18466,,2506930663,2506930663,BJP,hardikthaker96,To Be Added,
18467,,1026054883235913733,1026054883235913728,BJP,bjpkeshkumar,To Be Added,
18468,,1197195243906465793,1197195243906465792,NCP,shivaarbat_ncp,To Be Added,Shiva Arbat Patil
18469,,170358151,170358151,BJP,manishBJPUP,To Be Added,पंडित मनीष शुक्ला 🪷ManishShukla
18470,,925391077497962497,925391077497962496,BJP,TapakDr,To Be Added,Dr Tangor Tapak
18472,,811653371606220800,811653371606220800,BJP,DayalDasBaghel,To Be Added,Dayaldas Baghel
18473,,825932386395418624,825932386395418624,INC,Prathviraghuwa3,To Be Added,Prathvi raghuwanshi
18474,,3285158934,3285158934,BJP,Patel990Rinkesh,To Be Added,Rinkesh Patel 
18475,,1209441218,1209441218,INC,BabaMuktadir,To Be Added,MUKTADIR DESHMUKH#INC
18476,,749972180872552448,749972180872552448,AIADMK,AnwerRaja_MP,To Be Added,"A.Anwhar Raajhaa, MP"
